analysis_family,universe,factor,group,horizon,metric,sample_count,date_count,mean,median,std,positive_pct,bootstrap_ci_low,bootstrap_ci_high,ic_ir,notes
quantile,A_technical_eligible,V21_capital_flow,Q1,20,mfe_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q1,20,mae_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q2,20,fwd_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q2,20,excess_vs_taiex_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q2,20,mfe_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q2,20,mae_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q3,20,fwd_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q3,20,excess_vs_taiex_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q3,20,mfe_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q3,20,mae_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q4,20,fwd_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q4,20,excess_vs_taiex_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q4,20,mfe_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q4,20,mae_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q5,20,fwd_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q5,20,excess_vs_taiex_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q5,20,mfe_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V21_capital_flow,Q5,20,mae_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,A_technical_eligible,V21_capital_flow,Q5_minus_Q1,20,daily_Q5_minus_Q1_fwd_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,A_technical_eligible,V21_capital_flow,Q5_minus_Q1,20,daily_Q5_minus_Q1_excess_vs_taiex_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,A_technical_eligible,V21_capital_flow,Q5_minus_Q1,20,daily_Q5_minus_Q1_mfe_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,A_technical_eligible,V21_capital_flow,Q5_minus_Q1,20,daily_Q5_minus_Q1_mae_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,A_technical_eligible,V1_chip_bonus,Q1,3,fwd_3d,89,10,-1.3614162341973572,-0.11312217194571206,6.473312919921495,43.82022471910113,-4.558093347236691,1.8641645664228046,-0.21031213090404222,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q1,3,excess_vs_taiex_3d,89,10,0.37958170779899586,1.152356236715879,5.424363997881008,53.93258426966292,-2.075664652723855,2.3063225168316377,0.0699771822000288,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q1,3,mfe_3d,89,10,4.438320117405432,3.3402922755741082,4.304715778318153,91.01123595505618,2.9492628702945862,6.101333856220856,1.0310367387691919,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q1,3,mae_3d,89,10,-4.93901807623499,-2.8358208955224007,5.038946136003439,0.0,-7.542290412595875,-2.8679150872905255,-0.9801688573222762,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q2,3,fwd_3d,94,10,-1.23157195963325,-0.35426839741860006,7.364646675548162,44.680851063829785,-2.8077443221002243,2.0128318519242616,-0.16722756893718627,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q2,3,excess_vs_taiex_3d,94,10,2.230882145142853,2.063125822538108,7.226992387263441,56.38297872340425,-0.2737213469680086,3.543540625858859,0.3086874906737787,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q2,3,mfe_3d,94,10,3.8518769577718173,2.1459199242384375,5.359242775589274,93.61702127659575,2.6901927794672607,5.715804496745648,0.7187352988218164,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q2,3,mae_3d,94,10,-4.744805391615413,-2.771880112531522,5.27035471895419,0.0,-5.628454921126273,-3.1614387082589324,-0.9002819818846913,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q3,3,fwd_3d,74,8,-1.616252534903643,-0.393081761006292,5.9065126907368155,41.891891891891895,-3.558199994614561,1.0336504034342742,-0.273639052268255,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q3,3,excess_vs_taiex_3d,74,8,0.3183487392621619,0.08303887325334935,6.168608119504571,50.0,-2.9108489181858355,2.1664183513012922,0.05160787216415523,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q3,3,mfe_3d,74,8,2.636773192267679,1.8522612912079461,2.8346397158111034,86.48648648648648,1.8595156239219837,3.709781069824295,0.9301969409234757,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q3,3,mae_3d,74,8,-4.698868633538383,-3.043004954675399,5.127442405098663,0.0,-6.190877289760571,-2.720395618404173,-0.916415682966207,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q4,3,fwd_3d,109,9,-0.622857960530759,-0.19157088122605526,4.726960066591938,43.11926605504588,-1.7355427887189714,0.5515883963434176,-0.13176712977392033,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q4,3,excess_vs_taiex_3d,109,9,0.25634450551250637,-0.9497458653862312,5.687888406154614,42.201834862385326,-2.504124231607985,2.953233911015777,0.04506848362832282,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q4,3,mfe_3d,109,9,3.0771274629044156,2.35294117647058,3.058895987788217,96.3302752293578,2.4937821580243473,3.6584222567686275,1.0059601487559506,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q4,3,mae_3d,109,9,-3.3350211084346033,-2.2012578616352196,3.489756108596786,0.0,-4.397940368192101,-2.2511432057053478,-0.9556602251426674,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q5,3,fwd_3d,80,8,-0.605905970258434,-0.3385065227170525,4.742395255385216,45.0,-2.6251852818982973,1.4008063606536936,-0.12776370117408473,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q5,3,excess_vs_taiex_3d,80,8,1.745682382075205,1.8810384665742808,5.687835673646354,61.25000000000001,-1.4382923458187566,4.654398174364259,0.3069150520932832,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q5,3,mfe_3d,80,8,3.1365890237251164,2.010477336034433,2.9854071263154096,96.25,2.4681707997546702,4.105005842617837,1.0506402949457334,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q5,3,mae_3d,80,8,-3.5600988541871152,-2.373297828581322,3.7405057611672166,0.0,-5.0508888400518,-2.1126418988267783,-0.9517693813352648,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,A_technical_eligible,V1_chip_bonus,Q5_minus_Q1,3,daily_Q5_minus_Q1_fwd_3d,8,8,1.2048393978747476,0.5832299904780219,4.4501249138288275,50.0,-1.3640989308045546,4.118774509979797,0.2707428265958764,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,A_technical_eligible,V1_chip_bonus,Q5_minus_Q1,3,daily_Q5_minus_Q1_excess_vs_taiex_3d,8,8,1.2048393978747476,0.5832299904780213,4.4501249138288275,50.0,-1.3640989308045544,4.118774509979797,0.2707428265958764,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,A_technical_eligible,V1_chip_bonus,Q5_minus_Q1,3,daily_Q5_minus_Q1_mfe_3d,8,8,-1.2126056853010092,-0.5501031369068519,1.588687067783813,37.5,-2.289375728964526,-0.2590517785539148,-0.7632753547824683,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,A_technical_eligible,V1_chip_bonus,Q5_minus_Q1,3,daily_Q5_minus_Q1_mae_3d,8,8,2.7901069704421344,2.1224089663484986,4.166560938350235,62.5,0.12158449103159795,5.458858114445802,0.6696426649520905,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q1,5,fwd_5d,63,8,-2.623874536483973,-1.5723270440251569,7.791003742238306,39.682539682539684,-5.184909683373886,0.9282784108560022,-0.3367826050780654,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q1,5,excess_vs_taiex_5d,63,8,-1.6567230792908374,-3.080131537228703,8.558837040237329,39.682539682539684,-6.420721795997143,2.037857921865733,-0.1935687140089418,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q1,5,mfe_5d,63,8,4.448287714849102,2.5145067698259194,4.826387253600772,88.88888888888889,3.1152470358590736,6.692363216882369,0.921659925139744,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q1,5,mae_5d,63,8,-7.5116408337464575,-5.345911949685533,6.585068425475622,0.0,-10.215250274315187,-4.484853108677622,-1.1407080911545595,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q2,5,fwd_5d,77,8,-0.29456137454246983,0.2580645161290418,10.60633802642378,51.94805194805194,-3.8747460330531096,5.515953993839613,-0.027772203168390755,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q2,5,excess_vs_taiex_5d,77,8,1.6861723470121202,1.3140456746371099,9.514675786325771,53.246753246753244,-0.9273635981768066,3.8308450342407077,0.17721805607243502,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q2,5,mfe_5d,77,8,5.419986208356742,3.3264033264033266,6.637834377729902,97.40259740259741,3.838137617465707,8.733176244925392,0.8165292925266303,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q2,5,mae_5d,77,8,-6.680359980380416,-3.9443155452436263,7.283695589761717,0.0,-8.301144934662243,-3.5832977602803546,-0.9171662788558358,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q3,5,fwd_5d,47,6,-1.5805544098217699,-0.4739336492891044,7.133450645447509,44.680851063829785,-2.481141122919481,0.2822069466416476,-0.2215694042588579,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q3,5,excess_vs_taiex_5d,47,6,-3.3717745637113956,-1.6053502222105775,7.465279905917331,38.297872340425535,-6.771082612947498,-2.200944512949548,-0.45166083605770346,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q3,5,mfe_5d,47,6,3.367848795871142,2.7272727272727337,3.247545696414481,91.48936170212765,2.5712747326011005,4.390918913469259,1.0370443130606242,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q3,5,mae_5d,47,6,-6.604809426470825,-4.7496790757381335,6.706250446441673,0.0,-7.653662922889718,-4.03947468654563,-0.9848736606571751,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q4,5,fwd_5d,84,7,-0.32876718188744886,-0.224644475699326,7.545604769754115,46.42857142857143,-2.512535830868921,1.9123581843693234,-0.04357068676659064,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q4,5,excess_vs_taiex_5d,84,7,-0.13670311425363577,-2.041207991045957,8.34975027749793,38.095238095238095,-4.216417113926018,3.5032094115313592,-0.016372120088674072,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q4,5,mfe_5d,84,7,4.749967718138241,3.1290307720655886,5.392720087856619,97.61904761904762,4.200681101953371,5.166777428225253,0.880811101031234,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q4,5,mae_5d,84,7,-4.740014699048122,-2.801485530096004,5.799932786640113,0.0,-6.921592120296431,-2.509821531662659,-0.8172533843782698,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q5,5,fwd_5d,58,6,-1.5187959293803321,0.16853932584269815,7.688050168767614,50.0,-6.185541056807923,1.844978692163686,-0.19755281196659952,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q5,5,excess_vs_taiex_5d,58,6,-0.921544468277312,-0.4113148285581403,7.090675839331822,43.103448275862064,-4.5817455025063225,0.969182873941232,-0.1299656745222402,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q5,5,mfe_5d,58,6,4.274054286410932,3.0264930399640733,3.703065704925826,96.55172413793103,3.5356672605798756,5.537542962066937,1.154193478318674,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,A_technical_eligible,V1_chip_bonus,Q5,5,mae_5d,58,6,-5.5987464987094535,-3.0654845670325557,6.41664595136102,0.0,-9.295933203322004,-2.5319933244010016,-0.8725347387324551,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,A_technical_eligible,V1_chip_bonus,Q5_minus_Q1,5,daily_Q5_minus_Q1_fwd_5d,6,6,1.2561397764487967,0.8297940395913277,4.902872000528179,50.0,-2.100853284025904,4.779877062689403,0.25620488895355104,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
