signal_date,code,name,industry,universe_a_technical_eligible,universe_b_buy_high,final_category,grade,market_regime,base_score_raw,dist_cost20_pct,chip_bonus_v1,capital_flow_score_v21_shadow,capital_flow_score_v2_shadow,rs20,rs20_percentile,flow_price_quadrant,flow_identity_score,flow_intensity_score,flow_persistence_score,flow_momentum_score,flow_price_confirmation_score,flow_relative_score,foreign_flow_activity,trust_flow_activity,foreign_flow_active_percentile_v21,trust_flow_active_percentile_v21,foreign_signed_flow_strength,trust_signed_flow_strength,foreign_momentum_component,trust_momentum_component,foreign_flow_direction,trust_flow_direction,foreign_flow_momentum,trust_flow_momentum,institutional_history_days,flow_lookback_complete,future_data_rows_used,score_without_intensity,score_without_persistence,score_without_momentum,score_without_price_confirmation,score_without_relative_flow,entry_t1_open,fwd_1d,close_to_close_forward_1d,taiex_fwd_1d,excess_vs_taiex_1d,fwd_3d,close_to_close_forward_3d,taiex_fwd_3d,excess_vs_taiex_3d,mfe_3d,mae_3d,fwd_5d,close_to_close_forward_5d,taiex_fwd_5d,excess_vs_taiex_5d,mfe_5d,mae_5d,fwd_10d,close_to_close_forward_10d,taiex_fwd_10d,excess_vs_taiex_10d,mfe_10d,mae_10d,fwd_20d,close_to_close_forward_20d,taiex_fwd_20d,excess_vs_taiex_20d,mfe_20d,mae_20d
2026-08-06,3617,碩天,其他電子,True,True,high_priority_watch,A,healthy_pullback,72,2.58,12,44.16,50.9,-1.0666415929256545,53.0,Q2,9.0,12.98,4.0,1.75,5.0,11.43,active,active,85.36,28.96,85.36,28.96,1.75,0.0,positive,positive,decelerating,reversing_negative,11,True,0,31.180000000000003,40.160000000000004,42.410000000000004,39.160000000000004,32.730000000000004,229.5,1.089324618736387,1.5317286652078765,-0.5045675685627415,1.5938921872991285,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,5490,同亨,電腦週邊,True,True,high_priority_watch,A,healthy_pullback,68,3.73,0,2.0,5.0,12.990961646389865,95.56,Q3,0.0,0.0,3.0,-1.0,0.0,0.0,active,inactive,19.22,,-19.22,0.0,-1.0,0.0,negative,zero,neutral,inactive,11,True,0,2.0,0.0,3.0,2.0,2.0,32.2,-4.658385093167716,-7.946026986506749,-0.5045675685627415,-4.153817524604975,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2618,長榮航,航運業,True,True,high_priority_watch,A,healthy_pullback,68,3.84,7,56.0,63.11,11.45695002690923,94.52,Q1,3.5,12.5,7.0,-1.75,25.0,9.75,active,active,97.52,65.61,97.52,-65.61,1.75,-3.5,positive,negative,decelerating,stable,11,True,0,43.5,49.0,57.75,31.0,46.25,43.2,2.777777777777768,2.6589595375722475,-0.5045675685627415,3.2823453463405095,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2884,玉山金,金融保險,True,True,high_priority_watch,A,healthy_pullback,72,3.9,12,61.42,69.43,12.133588139255002,95.04,Q1,9.0,9.54,6.5,5.0,25.0,6.38,active,active,17.65,46.15,17.65,46.15,0.0,5.0,positive,positive,reversing_negative,accelerating,11,True,0,51.88,54.92,56.42,36.42,55.04,37.8,0.92592592592593,0.5270092226613787,-0.5045675685627415,1.4304934944886716,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2867,三商壽,金融保險,True,True,high_priority_watch,A,healthy_pullback,72,4.49,7,60.07,61.44,13.19583540690361,95.95,Q1,3.5,12.5,5.0,5.0,25.0,9.07,active,inactive,90.72,,90.72,0.0,5.0,0.0,positive,zero,accelerating,inactive,11,True,0,47.57,55.07,55.07,35.07,51.0,9.77,0.4094165813715467,0.4094165813715467,-0.5045675685627415,0.9139841499342882,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,1907,永豐餘,造紙工業,True,False,wait_pullback,A,healthy_pullback,55,5.75,14,89.29,91.75,11.901615727956004,94.91,Q1,9.0,24.92,7.5,6.75,25.0,16.12,active,active,80.65,80.54,80.65,80.54,5.0,1.75,positive,positive,accelerating,decelerating,11,True,0,64.37,81.79,82.54,64.29,73.17,30.45,1.3136288998357948,1.6474464579901094,-0.5045675685627415,1.8181964683985363,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2027,大成鋼,鋼鐵工業,True,False,wait_pullback,A,healthy_pullback,55,8.28,7,62.95,63.35,16.611761457567063,97.13,Q1,3.5,12.5,5.0,8.0,25.0,8.95,active,active,89.54,89.59,89.54,-89.59,5.0,3.0,positive,negative,accelerating,reversing_positive,11,True,0,50.45,57.95,54.95,37.95,54.0,45.95,1.4145810663764857,1.0845986984815648,-0.5045675685627415,1.9191486349392273,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2006,東和鋼鐵,鋼鐵工業,True,True,high_priority_watch,A,healthy_pullback,45,11.3,5,62.02,64.23,28.215652720148412,99.48,Q1,3.5,12.5,7.5,4.0,25.0,9.52,active,active,95.16,52.49,95.16,-52.49,5.0,-1.0,positive,negative,accelerating,neutral,11,True,0,49.519999999999996,54.519999999999996,58.019999999999996,37.019999999999996,52.5,85.6,3.3878504672897325,2.6682134570765736,-0.5045675685627415,3.892418035852474,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,1101,台泥,水泥工業,True,True,high_priority_watch,B1,healthy_pullback,64,2.63,3,17.32,24.26,8.336210456985205,89.95,Q3,3.5,0.17,7.0,4.75,0.0,1.9,active,active,62.61,19.0,-62.61,19.0,3.0,1.75,negative,positive,reversing_positive,decelerating,11,True,0,17.15,10.32,12.57,17.32,15.42,24.3,0.2057613168724215,0.0,-0.5045675685627415,0.710328885435163,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,6279,胡連,電子零組件,True,True,high_priority_watch,B1,healthy_pullback,74,2.77,7,56.27,59.13,0.10237440056851677,59.01,Q1,3.5,12.5,3.5,4.0,25.0,7.77,active,active,77.65,28.05,77.65,-28.05,5.0,-1.0,positive,negative,accelerating,neutral,11,True,0,43.769999999999996,52.769999999999996,52.269999999999996,31.269999999999996,48.5,121.5,4.115226337448563,4.9792531120331995,-0.5045675685627415,4.619793906011305,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,1477,聚陽,紡織纖維,True,True,high_priority_watch,B1,healthy_pullback,53,2.84,6,24.11,33.51,3.8178121885869443,79.24,Q3,3.5,8.16,7.0,-1.75,0.0,7.2,active,active,76.47,71.95,-76.47,71.95,-3.5,1.75,negative,positive,stable,decelerating,11,True,0,15.95,17.11,25.86,24.11,16.91,226.0,-0.8849557522123908,-0.8849557522123908,-0.5045675685627415,-0.3803881836496492,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,3032,偉訓,電子零組件,True,True,high_priority_watch,B1,healthy_pullback,46,5.5,5,51.5,53.77,14.270601483724542,96.34,Q1,3.5,12.5,2.0,1.75,25.0,6.75,active,inactive,67.45,,67.45,0.0,1.75,0.0,positive,zero,decelerating,inactive,11,True,0,39.0,49.5,49.75,26.5,44.75,84.4,-2.6066350710900466,-2.6066350710900466,-0.5045675685627415,-2.102067502527305,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,3023,信邦,電子零組件,True,False,wait_pullback,B1,healthy_pullback,46,7.31,15,84.73,88.44,4.020416704571739,80.29,Q1,9.0,25.0,6.5,6.75,25.0,12.48,active,active,38.82,85.97,38.82,85.97,1.75,5.0,positive,positive,decelerating,accelerating,11,True,0,59.730000000000004,78.23,77.98,59.730000000000004,72.25,320.0,-0.6249999999999978,-1.5479876160990669,-0.5045675685627415,-0.12043243143725624,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2354,鴻準,其他電子,True,False,wait_pullback,B1,healthy_pullback,35,8.73,14,63.82,72.03,8.279013767664178,89.82,Q1,9.0,12.64,6.5,1.75,25.0,8.93,active,active,74.38,14.93,74.38,14.93,1.75,0.0,positive,positive,decelerating,reversing_negative,11,True,0,51.18,57.32,62.07,38.82,54.89,62.7,-1.4354066985646008,1.3114754098360715,-0.5045675685627415,-0.9308391300018592,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,3260,威剛,半導體業,True,False,wait_pullback,B1,healthy_pullback,41,10.72,14,62.31,72.43,7.132875837809016,87.99,Q1,9.0,12.6,6.0,5.0,25.0,4.71,active,active,33.99,13.12,33.99,13.12,5.0,0.0,positive,positive,accelerating,reversing_negative,11,True,0,49.71,56.31,57.31,37.31,57.6,427.0,-2.576112412177989,-1.187648456057011,-0.5045675685627415,-2.0715448436152473,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,3665,貿聯-KY,其他電子,True,False,wait_pullback,B1,healthy_pullback,36,11.79,9,64.96,65.42,27.661797150992975,99.22,Q1,3.5,12.5,6.5,8.0,25.0,9.46,active,active,13.33,94.57,-13.33,94.57,3.0,5.0,negative,positive,reversing_positive,accelerating,11,True,0,52.46000000000001,58.46000000000001,56.96000000000001,39.96000000000001,55.50000000000001,2300.0,-4.347826086956519,-7.1729957805907185,-0.5045675685627415,-3.8432585183937773,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,6214,精誠,資訊服務,True,False,other_watch,A,healthy_pullback,62,0.87,5,34.91,40.9,10.702732823507578,93.73,Q1,3.5,2.87,4.0,-1.0,25.0,0.54,active,active,5.36,9.95,5.36,-9.95,0.0,-1.0,positive,negative,reversing_negative,neutral,11,True,0,32.040000000000006,30.910000000000004,35.910000000000004,9.910000000000004,34.370000000000005,145.0,1.0344827586206806,0.6872852233676952,-0.5045675685627415,1.5390503271834222,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2425,承啟,電腦週邊,True,False,other_watch,A,healthy_pullback,62,5.3,5,35.58,40.66,24.362533860357807,98.69,Q1,3.5,1.75,4.0,1.0,25.0,0.33,active,active,3.27,0.68,3.27,0.0,1.0,0.0,positive,zero,neutral,neutral,11,True,0,33.83,31.58,34.58,10.579999999999998,35.25,48.2,9.751037344398327,9.865005192108,-0.5045675685627415,10.255604912961068,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2637,慧洋-KY,航運業,True,False,other_watch,A,healthy_pullback,56,3.26,12,89.73,91.58,9.799955045729813,92.17,Q1,9.0,25.0,7.5,6.75,25.0,16.48,active,active,74.77,90.05,74.77,90.05,1.75,5.0,positive,positive,decelerating,accelerating,11,True,0,64.73,82.23,82.98,64.73,73.25,85.8,2.447552447552459,2.807017543859658,-0.5045675685627415,2.9521200161152006,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2101,南港,橡膠工業,True,False,other_watch,A,healthy_pullback,56,3.36,5,51.26,54.2,5.59557819113039,84.73,Q1,3.5,12.5,3.5,1.75,25.0,5.01,active,inactive,50.07,,50.07,0.0,1.75,0.0,positive,zero,decelerating,inactive,11,True,0,38.76,47.76,49.51,26.259999999999998,46.25,34.45,3.0478955007256836,2.6011560693641522,-0.5045675685627415,3.552463069288425,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2539,櫻花建,建材營建,True,False,other_watch,A,healthy_pullback,56,4.17,5,49.31,53.24,13.014354790301974,95.69,Q1,3.5,12.5,3.5,1.75,25.0,3.06,active,inactive,30.59,,30.59,0.0,1.75,0.0,positive,zero,decelerating,inactive,11,True,0,36.81,45.81,47.56,24.310000000000002,46.25,43.4,-0.23041474654378336,0.46403712296982924,-0.5045675685627415,0.2741528220189582,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2883,凱基金,金融保險,True,False,other_watch,A,healthy_pullback,54,1.83,12,87.02,89.41,2.5992221467070142,73.24,Q1,9.0,23.14,6.5,6.75,25.0,16.63,active,active,89.8,76.47,89.8,76.47,1.75,5.0,positive,positive,decelerating,accelerating,11,True,0,63.879999999999995,80.52,80.27,62.019999999999996,70.39,30.5,1.1475409836065653,0.8169934640522847,-0.5045675685627415,1.6521085521693069,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,3231,緯創,電腦週邊,True,False,wait_pullback,A,healthy_pullback,52,10.98,12,79.02,83.25,32.27649088190727,99.87,Q1,9.0,20.5,8.5,3.5,25.0,12.52,active,active,53.73,71.49,53.73,71.49,1.75,1.75,positive,positive,decelerating,decelerating,11,True,0,58.519999999999996,70.52,75.52,54.019999999999996,66.5,188.0,-2.393617021276595,-3.16622691292876,-0.5045675685627415,-1.8890494527138535,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,6414,樺漢,電腦週邊,True,False,other_watch,A,healthy_pullback,50,5.41,0,3.0,10.0,18.766539204145637,97.52,Q3,0.0,0.0,3.5,-0.5,0.0,0.0,active,active,4.71,37.1,-4.71,-37.1,3.0,-3.5,negative,negative,reversing_positive,stable,11,True,0,3.0,0.0,3.5,3.0,3.0,467.5,1.3903743315508033,1.2820512820512775,-0.5045675685627415,1.8949419001135448,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,1476,儒鴻,紡織纖維,True,False,other_watch,A,healthy_pullback,48,4.89,7,54.17,62.56,11.407097902872666,94.39,Q1,3.5,12.5,8.5,-1.75,25.0,6.42,active,active,64.18,20.36,64.18,-20.36,1.75,-3.5,positive,negative,decelerating,stable,11,True,0,41.67,45.67,55.92,29.17,47.75,360.0,-3.6111111111111094,-4.80109739368999,-0.5045675685627415,-3.106543542548368,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,6416,瑞祺電通,通信網路,True,False,wait_pullback,A,healthy_pullback,48,5.37,7,52.22,54.78,8.892033235030205,90.6,Q1,3.5,12.5,3.5,1.75,25.0,5.97,active,inactive,59.74,,59.74,0.0,1.75,0.0,positive,zero,decelerating,inactive,11,True,0,39.72,48.72,50.47,27.22,46.25,102.0,0.9803921568627416,0.0,-0.5045675685627415,1.4849597254254832,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,1709,和益,化學工業,True,False,other_watch,A,healthy_pullback,47,8.11,0,0.0,7.0,18.373806820260064,97.39,Q3,0.0,0.0,2.5,-3.5,0.0,0.0,active,inactive,32.94,,-32.94,0.0,-3.5,0.0,negative,zero,stable,inactive,11,True,0,0.0,0.0,2.5,0.0,0.0,27.8,0.0,0.5424954792043524,-0.5045675685627415,0.5045675685627415,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2880,華南金,金融保險,True,False,other_watch,A,healthy_pullback,42,5.51,9,58.0,65.0,13.882133887039606,96.08,Q1,3.5,12.5,5.5,1.5,25.0,10.0,active,active,84.18,100.0,-84.18,100.0,-3.5,5.0,negative,positive,stable,accelerating,11,True,0,45.5,52.5,56.5,33.0,48.0,44.15,0.5662514156285381,0.7945516458569779,-0.5045675685627415,1.0708189841912796,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,3441,聯一光,光電業,True,False,other_watch,A,healthy_pullback,42,11.9,0,5.0,6.0,30.48628260705737,99.74,Q3,0.0,0.0,2.0,3.0,0.0,0.0,active,inactive,2.75,,-2.75,0.0,3.0,0.0,negative,zero,reversing_positive,inactive,11,True,0,5.0,3.0,2.0,5.0,5.0,87.0,-2.9885057471264354,-4.524886877828049,-0.5045675685627415,-2.483938178563694,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2377,微星,電腦週邊,True,False,wait_pullback,A,healthy_pullback,38,6.39,7,60.16,61.0,11.375659271081927,94.26,Q1,3.5,12.5,6.5,4.75,25.0,7.91,active,active,79.08,37.56,79.08,-37.56,1.75,3.0,positive,negative,decelerating,reversing_positive,11,True,0,47.66,53.66,55.41,35.16,52.25,154.0,-0.649350649350644,-0.649350649350644,-0.5045675685627415,-0.14478308078790247,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,4536,拓凱,37,True,False,other_watch,B1,healthy_pullback,71,-0.3,7,36.9,40.13,-0.25423570571527776,57.31,Q2,3.5,12.5,5.0,4.0,5.0,6.9,active,active,69.02,87.78,69.02,-87.78,5.0,-1.0,positive,negative,accelerating,neutral,11,True,0,24.4,31.9,32.9,31.9,30.0,167.0,1.7964071856287456,1.4925373134328401,-0.5045675685627415,2.300974754191487,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,4123,晟德,生技醫療,True,False,other_watch,B1,healthy_pullback,70,1.84,12,68.7,74.0,1.4001774091351393,66.19,Q1,9.0,19.3,4.0,1.75,25.0,9.65,active,active,18.69,77.83,18.69,77.83,0.0,1.75,positive,positive,reversing_negative,decelerating,11,True,0,49.400000000000006,64.7,66.95,43.7,59.050000000000004,38.75,0.903225806451613,0.903225806451613,-0.5045675685627415,1.4077933750143545,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,4976,佳凌,光電業,True,False,other_watch,B1,healthy_pullback,70,3.48,5,37.11,41.99,4.01339041987947,80.16,Q1,3.5,3.58,2.5,1.75,25.0,0.78,active,inactive,7.84,,7.84,0.0,1.75,0.0,positive,zero,decelerating,inactive,11,True,0,33.53,34.61,35.36,12.11,36.33,36.55,-0.8207934336525224,-2.4226110363391617,-0.5045675685627415,-0.3162258650897809,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,6197,佳必琪,電子零組件,True,False,other_watch,B1,healthy_pullback,69,-0.47,6,21.88,25.92,-11.302687230692966,22.32,Q4,3.5,2.84,5.5,4.75,0.0,5.29,active,active,10.2,52.94,-10.2,52.94,3.0,1.75,negative,positive,reversing_positive,decelerating,11,True,0,19.04,16.38,17.13,21.88,16.59,307.0,-4.3973941368078195,-7.26698262243286,-0.5045675685627415,-3.892826568245078,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2207,和泰車,汽車工業,True,False,other_watch,B1,healthy_pullback,65,-1.34,15,49.67,56.49,10.313092402649682,92.69,Q2,9.0,13.36,7.5,5.0,5.0,9.81,active,active,60.13,38.01,60.13,38.01,0.0,5.0,positive,positive,reversing_negative,accelerating,11,True,0,36.31,42.17,44.67,44.67,39.86,514.0,0.3891050583657574,0.0,-0.5045675685627415,0.8936726269284989,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,4939,亞電,電子零組件,True,False,other_watch,B1,healthy_pullback,63,-1.05,0,6.0,7.0,9.522177267952014,91.78,Q3,0.0,0.0,3.0,3.0,0.0,0.0,active,inactive,8.5,,-8.5,0.0,3.0,0.0,negative,zero,reversing_positive,inactive,11,True,0,6.0,3.0,3.0,6.0,6.0,61.4,-0.9771986970684043,-0.9771986970684043,-0.5045675685627415,-0.4726311285056628,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,6196,帆宣,其他電子,True,False,other_watch,B1,healthy_pullback,63,-1.74,6,22.57,28.88,-4.034751913977153,42.56,Q2,3.5,0.4,7.0,4.0,5.0,2.67,active,active,1.18,26.7,-1.18,26.7,3.0,1.0,negative,positive,reversing_positive,neutral,11,True,0,22.17,15.57,18.57,17.57,19.9,506.0,-2.4703557312252933,-2.8543307086614123,-0.5045675685627415,-1.9657881626625517,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2610,華航,航運業,True,False,other_watch,B1,healthy_pullback,62,3.14,5,63.75,63.96,3.3784697849588152,77.02,Q1,3.5,12.5,8.5,4.75,25.0,9.5,active,active,95.03,30.77,95.03,-30.77,1.75,3.0,positive,negative,decelerating,reversing_positive,11,True,0,51.25,55.25,59.0,38.75,54.25,22.05,2.0408163265306145,1.5801354401805856,-0.5045675685627415,2.545383895093356,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2527,宏璟,建材營建,True,False,other_watch,B1,healthy_pullback,59,-0.33,3,6.76,16.58,14.184034948877523,96.21,Q3,3.5,0.04,2.5,0.0,0.0,0.72,active,active,66.93,7.24,-66.93,7.24,-1.0,1.0,negative,positive,neutral,neutral,11,True,0,6.72,4.26,6.76,6.76,6.04,45.9,2.614379084967333,2.502720348204557,-0.5045675685627415,3.1189466535300747,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,4162,智擎,生技醫療,True,False,other_watch,B1,healthy_pullback,56,-3.14,0,0.0,7.5,2.296024228119742,71.93,Q3,0.0,0.0,3.0,-3.5,0.0,0.0,active,inactive,50.33,,-50.33,0.0,-3.5,0.0,negative,zero,stable,inactive,11,True,0,0.0,0.0,3.0,0.0,0.0,62.7,1.594896331738438,0.7911392405063333,-0.5045675685627415,2.0994639003011795,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,5434,崇越,電子通路,True,False,other_watch,B1,healthy_pullback,56,-5.3,7,53.01,60.73,2.9249550457298046,74.8,Q1,3.5,12.5,5.5,-1.75,25.0,8.26,active,active,82.61,99.1,82.61,-99.1,1.75,-3.5,positive,negative,decelerating,stable,11,True,0,40.51,47.51,54.76,28.009999999999998,44.75,507.0,-1.5779092702169595,-1.9646365422396839,-0.5045675685627415,-1.073341701654218,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2484,希華,電子零組件,True,False,other_watch,B1,healthy_pullback,56,-6.56,3,8.23,18.41,-19.935283307466293,7.7,Q4,3.5,0.0,5.5,-1.0,0.0,0.23,active,active,15.29,2.26,-15.29,2.26,-1.0,0.0,negative,positive,neutral,reversing_negative,11,True,0,8.23,2.7300000000000004,9.23,8.23,8.0,72.8,-1.5109890109890056,0.7022471910112404,-0.5045675685627415,-1.006421442426264,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,4541,晟田,其他,True,False,other_watch,B1,healthy_pullback,56,-7.35,0,6.5,7.5,8.388531204670201,90.08,Q3,0.0,0.0,3.5,3.0,0.0,0.0,active,inactive,6.27,,-6.27,0.0,3.0,0.0,negative,zero,reversing_positive,inactive,11,True,0,6.5,3.0,3.5,6.5,6.5,63.5,3.779527559055129,3.4536891679748827,-0.5045675685627415,4.284095127617871,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2882,國泰金,金融保險,True,False,other_watch,B1,healthy_pullback,55,0.0,12,74.67,78.31,2.4147509640971565,72.19,Q1,9.0,21.83,7.0,0.0,25.0,11.84,active,active,22.48,95.93,22.48,95.93,0.0,0.0,positive,positive,reversing_negative,reversing_negative,11,True,0,52.84,67.67,74.67,49.67,62.83,99.4,0.0,1.9487179487179596,-0.5045675685627415,0.5045675685627415,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2357,華碩,電腦週邊,True,False,other_watch,B1,healthy_pullback,52,6.65,12,79.59,83.55,21.993368437287295,98.17,Q1,9.0,17.26,7.0,6.75,25.0,14.58,active,active,84.71,61.09,84.71,61.09,1.75,5.0,positive,positive,decelerating,accelerating,11,True,0,62.33,72.59,72.84,54.59,65.01,816.0,0.1225490196078427,-0.12224938875305957,-0.5045675685627415,0.6271165881705842,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2646,星宇航空,航運業,True,False,other_watch,B1,healthy_pullback,51,-1.86,5,32.97,36.63,2.6891059891260283,73.63,Q2,3.5,12.5,5.5,0.75,5.0,5.72,active,active,57.25,88.24,57.25,-88.24,1.75,-1.0,positive,negative,decelerating,neutral,11,True,0,20.47,27.47,32.22,27.97,27.25,21.15,0.7092198581560405,0.7092198581560405,-0.5045675685627415,1.213787426718782,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2891,中信金,金融保險,True,False,other_watch,B1,healthy_pullback,50,-2.42,14,49.36,54.86,-6.471959400273009,34.07,Q2,9.0,13.55,7.0,1.75,5.0,13.06,active,active,91.24,39.37,91.24,39.37,1.75,0.0,positive,positive,decelerating,reversing_negative,11,True,0,35.81,42.36,47.61,44.36,36.3,65.7,-0.15220700152208666,1.5479876160990669,-0.5045675685627415,0.3523605670406549,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,1303,南亞,塑膠工業,True,False,other_watch,B1,healthy_pullback,48,-2.33,3,19.17,24.31,1.0018781226528772,63.45,Q3,3.5,5.33,5.0,-1.0,0.0,6.34,active,active,73.07,63.35,-73.07,63.35,-1.0,0.0,negative,positive,neutral,reversing_negative,11,True,0,13.840000000000002,14.170000000000002,20.17,19.17,12.830000000000002,189.0,-0.5291005291005346,5.3221288515406195,-0.5045675685627415,-0.02453296053779308,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2881,富邦金,金融保險,True,False,other_watch,B1,healthy_pullback,43,-0.4,12,77.73,81.65,2.9249550457298046,74.8,Q1,9.0,23.3,7.0,1.75,25.0,11.68,active,active,24.97,91.86,24.97,91.86,1.75,0.0,positive,positive,decelerating,reversing_negative,11,True,0,54.42999999999999,70.72999999999999,75.97999999999999,52.72999999999999,66.04999999999998,127.0,0.0,0.7936507936507908,-0.5045675685627415,0.5045675685627415,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2915,潤泰全,貿易百貨,True,False,other_watch,B1,healthy_pullback,43,-0.87,12,39.83,49.02,2.149761247280191,70.63,Q2,9.0,12.52,4.0,1.75,5.0,7.56,active,active,71.5,4.07,71.5,4.07,0.0,1.75,positive,positive,reversing_negative,decelerating,11,True,0,27.31,35.83,38.08,34.83,32.269999999999996,51.7,0.3868471953578201,1.3671875,-0.5045675685627415,0.8914147639205616,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2889,國票金,金融保險,True,False,other_watch,B1,healthy_pullback,36,-2.08,0,0.5,8.5,0.3771843450928736,60.57,Q4,0.0,0.0,4.0,-3.5,0.0,0.0,active,inactive,75.16,,-75.16,0.0,-3.5,0.0,negative,zero,stable,inactive,11,True,0,0.5,0.0,4.0,0.5,0.5,15.25,0.3278688524590123,0.0,-0.5045675685627415,0.8324364210217539,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,5876,上海商銀,金融保險,True,False,other_watch,B1,healthy_pullback,36,-2.8,5,35.67,43.07,5.040113682627578,83.55,Q2,3.5,12.5,7.5,-1.75,5.0,8.92,active,active,89.15,90.95,89.15,-90.95,1.75,-3.5,positive,negative,decelerating,stable,11,True,0,23.17,28.17,37.42,30.67,26.75,43.25,0.46242774566473965,0.0,-0.5045675685627415,0.9669953142274812,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2887,台新新光金,金融保險,True,False,other_watch,B1,healthy_pullback,33,-0.86,5,30.62,38.53,-0.8407353308392373,54.31,Q2,3.5,12.5,5.5,-3.5,5.0,7.62,active,active,76.21,45.7,76.21,-45.7,0.0,-3.5,positive,negative,reversing_negative,stable,11,True,0,18.12,25.12,34.120000000000005,25.62,23.0,35.4,-0.7062146892655385,1.8840579710144967,-0.5045675685627415,-0.201647120702797,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2845,遠東銀,金融保險,True,False,other_watch,B1,healthy_pullback,33,-1.68,12,37.99,48.56,2.1702380645977293,70.89,Q2,9.0,12.51,5.5,1.75,5.0,4.23,active,active,38.69,3.62,38.69,3.62,0.0,1.75,positive,positive,reversing_negative,decelerating,11,True,0,25.479999999999997,32.489999999999995,36.239999999999995,32.989999999999995,33.75999999999999,13.15,0.3802281368821214,0.3802281368821214,-0.5045675685627415,0.884795705444863,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,2347,聯強,電子通路,True,False,other_watch,B1,healthy_pullback,32,6.05,14,78.44,83.64,9.210027997469439,91.38,Q1,9.0,13.83,7.0,10.0,25.0,13.61,active,active,94.9,41.18,94.9,41.18,5.0,5.0,positive,positive,accelerating,accelerating,11,True,0,64.61,71.44,68.44,53.44,64.83,92.9,0.5382131324004336,-1.372756071805703,-0.5045675685627415,1.042780700963175,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,5880,合庫金,金融保險,True,False,other_watch,B1,healthy_pullback,25,-0.57,12,52.48,57.69,6.909018790749721,87.47,Q2,9.0,19.45,7.5,1.75,5.0,9.78,active,active,19.48,78.28,19.48,78.28,0.0,1.75,positive,positive,reversing_negative,decelerating,11,True,0,33.03,44.980000000000004,50.730000000000004,47.480000000000004,42.7,26.1,0.3831417624520883,0.3831417624520883,-0.5045675685627415,0.8877093310148298,,,,,,,,,,,,,,,,,,,,,,,,
